pathname,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,target
hryvnia/(57).jpg,10.0,7.0,18.0,9.0,3.0,16.0,16.0,24.0,13.0,13.0,13.0,11.0,8.0,12.0,17.0,8.0,6.0,4.0,27.0,8.0,9.0,11.0,15.0,11.0,15.0,13.0,19.0,14.0,16.0,15.0,9.0,6.0,8.0,12.0,6.0,18.0,11.0,21.0,12.0,16.0,hryvnia
hryvnia/photo_2020-11-02_19-33-45.jpg,22.0,31.0,21.0,10.0,2.0,13.0,22.0,9.0,15.0,8.0,9.0,8.0,1.0,4.0,23.0,4.0,10.0,5.0,11.0,18.0,3.0,8.0,12.0,7.0,20.0,26.0,15.0,23.0,22.0,14.0,9.0,19.0,2.0,13.0,1.0,13.0,3.0,15.0,13.0,15.0,hryvnia
hryvnia/(22).jpg,11.0,11.0,23.0,9.0,5.0,13.0,7.0,11.0,21.0,16.0,12.0,1.0,12.0,15.0,20.0,7.0,14.0,6.0,12.0,15.0,8.0,10.0,15.0,18.0,12.0,6.0,10.0,7.0,14.0,16.0,17.0,10.0,18.0,8.0,3.0,15.0,12.0,13.0,33.0,14.0,hryvnia
hryvnia/(93).jpg,13.0,8.0,9.0,5.0,5.0,10.0,14.0,0.0,15.0,13.0,6.0,7.0,7.0,17.0,14.0,10.0,12.0,7.0,5.0,10.0,6.0,4.0,15.0,9.0,7.0,8.0,10.0,6.0,7.0,1.0,2.0,12.0,8.0,2.0,4.0,9.0,8.0,12.0,9.0,4.0,hryvnia
hryvnia/(53).jpg,17.0,22.0,11.0,17.0,6.0,12.0,10.0,6.0,6.0,20.0,6.0,13.0,9.0,5.0,14.0,10.0,7.0,16.0,12.0,31.0,4.0,3.0,17.0,18.0,10.0,10.0,13.0,12.0,21.0,12.0,15.0,18.0,7.0,21.0,1.0,14.0,6.0,18.0,9.0,21.0,hryvnia
hryvnia/(88).jpg,12.0,12.0,17.0,5.0,13.0,6.0,22.0,13.0,18.0,15.0,7.0,10.0,6.0,17.0,13.0,6.0,18.0,7.0,12.0,14.0,5.0,11.0,19.0,15.0,14.0,22.0,8.0,7.0,23.0,7.0,1.0,17.0,17.0,12.0,5.0,15.0,6.0,17.0,15.0,21.0,hryvnia
hryvnia/(21).jpg,20.0,6.0,11.0,24.0,10.0,13.0,11.0,12.0,12.0,14.0,11.0,19.0,15.0,13.0,15.0,4.0,13.0,6.0,8.0,18.0,4.0,12.0,8.0,11.0,12.0,8.0,5.0,11.0,23.0,16.0,25.0,12.0,17.0,16.0,4.0,11.0,11.0,7.0,20.0,12.0,hryvnia
hryvnia/photo_2020-11-02_19-34-18.jpg,5.0,4.0,3.0,12.0,2.0,3.0,3.0,2.0,3.0,11.0,0.0,7.0,5.0,10.0,6.0,4.0,11.0,1.0,4.0,5.0,1.0,4.0,7.0,3.0,5.0,3.0,0.0,1.0,1.0,1.0,5.0,9.0,10.0,5.0,0.0,4.0,3.0,3.0,4.0,8.0,hryvnia
hryvnia/(36).jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/photo_2020-11-02_19-33-52.jpg,9.0,15.0,9.0,8.0,7.0,13.0,20.0,14.0,16.0,16.0,10.0,9.0,9.0,17.0,18.0,9.0,9.0,6.0,22.0,12.0,9.0,10.0,11.0,12.0,21.0,10.0,12.0,10.0,11.0,12.0,14.0,17.0,8.0,9.0,5.0,15.0,10.0,13.0,19.0,24.0,hryvnia
hryvnia/photo_2020-11-02_19-33-50.jpg,8.0,9.0,13.0,2.0,11.0,14.0,22.0,7.0,15.0,17.0,13.0,8.0,6.0,10.0,8.0,7.0,10.0,7.0,14.0,11.0,4.0,4.0,7.0,11.0,4.0,11.0,6.0,7.0,10.0,6.0,11.0,13.0,6.0,10.0,3.0,16.0,8.0,8.0,11.0,18.0,hryvnia
hryvnia/(16).jpg,19.0,16.0,16.0,9.0,2.0,11.0,7.0,8.0,15.0,18.0,4.0,9.0,7.0,7.0,12.0,15.0,8.0,31.0,9.0,22.0,8.0,7.0,10.0,28.0,15.0,5.0,22.0,9.0,13.0,5.0,8.0,22.0,6.0,14.0,6.0,22.0,10.0,13.0,14.0,18.0,hryvnia
hryvnia/(92).jpg,10.0,20.0,18.0,8.0,16.0,15.0,18.0,9.0,16.0,8.0,9.0,6.0,12.0,13.0,14.0,13.0,11.0,16.0,14.0,19.0,13.0,9.0,16.0,24.0,24.0,7.0,12.0,3.0,16.0,5.0,6.0,19.0,15.0,7.0,7.0,13.0,8.0,13.0,10.0,8.0,hryvnia
hryvnia/photo_2020-11-02_19-33-51.jpg,1.0,4.0,7.0,4.0,0.0,6.0,5.0,4.0,1.0,6.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,0.0,4.0,3.0,0.0,4.0,6.0,3.0,8.0,1.0,1.0,5.0,1.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,2.0,4.0,2.0,4.0,hryvnia
hryvnia/(32).jpg,17.0,5.0,11.0,1.0,3.0,5.0,6.0,3.0,6.0,9.0,1.0,9.0,2.0,2.0,9.0,6.0,2.0,7.0,5.0,11.0,4.0,5.0,10.0,7.0,4.0,1.0,2.0,1.0,11.0,7.0,7.0,1.0,6.0,7.0,1.0,9.0,8.0,11.0,3.0,12.0,hryvnia
hryvnia/photo_2020-11-02_19-33-57.jpg,11.0,12.0,7.0,6.0,1.0,22.0,20.0,6.0,31.0,16.0,4.0,4.0,4.0,8.0,23.0,7.0,4.0,6.0,13.0,21.0,9.0,8.0,27.0,14.0,15.0,21.0,8.0,7.0,26.0,10.0,7.0,18.0,6.0,22.0,6.0,29.0,5.0,9.0,14.0,11.0,hryvnia
hryvnia/(27).jpg,13.0,13.0,12.0,15.0,1.0,22.0,15.0,11.0,30.0,16.0,10.0,5.0,11.0,9.0,21.0,5.0,17.0,2.0,6.0,9.0,5.0,5.0,22.0,13.0,11.0,8.0,12.0,10.0,17.0,6.0,24.0,14.0,14.0,13.0,4.0,27.0,7.0,9.0,19.0,17.0,hryvnia
hryvnia/(84).jpg,7.0,18.0,10.0,5.0,13.0,14.0,25.0,8.0,12.0,12.0,14.0,7.0,5.0,21.0,14.0,9.0,17.0,9.0,19.0,12.0,15.0,15.0,11.0,9.0,18.0,17.0,10.0,16.0,11.0,6.0,4.0,13.0,15.0,13.0,10.0,15.0,7.0,13.0,24.0,7.0,hryvnia
hryvnia/(98).jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,hryvnia
stepler/(69).jpg,11.0,23.0,16.0,16.0,1.0,7.0,11.0,0.0,5.0,13.0,7.0,7.0,7.0,16.0,12.0,61.0,8.0,53.0,10.0,27.0,17.0,4.0,4.0,30.0,6.0,2.0,19.0,6.0,3.0,6.0,15.0,19.0,2.0,1.0,10.0,11.0,3.0,12.0,6.0,13.0,stepler
stepler/(73).jpg,14.0,11.0,14.0,12.0,5.0,10.0,17.0,11.0,15.0,7.0,8.0,14.0,14.0,6.0,15.0,10.0,9.0,7.0,15.0,20.0,7.0,15.0,21.0,12.0,7.0,17.0,19.0,4.0,13.0,16.0,21.0,9.0,9.0,15.0,4.0,11.0,16.0,19.0,14.0,17.0,stepler
stepler/(60).jpg,7.0,7.0,49.0,31.0,7.0,20.0,7.0,3.0,3.0,4.0,4.0,18.0,4.0,2.0,23.0,14.0,2.0,6.0,11.0,11.0,7.0,7.0,14.0,9.0,6.0,25.0,7.0,7.0,20.0,5.0,9.0,9.0,9.0,14.0,5.0,8.0,10.0,18.0,12.0,24.0,stepler
stepler/(23).jpg,11.0,11.0,13.0,25.0,3.0,4.0,13.0,11.0,6.0,9.0,9.0,15.0,8.0,8.0,14.0,24.0,6.0,20.0,7.0,17.0,6.0,14.0,16.0,28.0,6.0,10.0,8.0,11.0,11.0,12.0,20.0,15.0,14.0,17.0,9.0,11.0,7.0,10.0,8.0,33.0,stepler
stepler/(67).jpg,8.0,7.0,25.0,20.0,1.0,8.0,17.0,16.0,9.0,8.0,5.0,19.0,15.0,14.0,11.0,15.0,13.0,15.0,10.0,15.0,7.0,20.0,11.0,13.0,9.0,9.0,14.0,10.0,14.0,8.0,18.0,15.0,18.0,12.0,7.0,9.0,12.0,7.0,12.0,24.0,stepler
stepler/(25).jpg,4.0,3.0,18.0,23.0,8.0,8.0,8.0,10.0,13.0,10.0,7.0,14.0,9.0,9.0,16.0,16.0,5.0,25.0,10.0,18.0,7.0,10.0,18.0,22.0,5.0,5.0,12.0,7.0,31.0,10.0,17.0,15.0,8.0,23.0,13.0,9.0,10.0,7.0,11.0,26.0,stepler
stepler/(71).jpg,6.0,5.0,46.0,15.0,12.0,10.0,8.0,13.0,16.0,9.0,6.0,7.0,15.0,10.0,27.0,3.0,19.0,4.0,11.0,4.0,2.0,17.0,8.0,13.0,12.0,19.0,6.0,8.0,22.0,23.0,38.0,8.0,9.0,20.0,2.0,10.0,9.0,6.0,9.0,13.0,stepler
stepler/(82).jpg,3.0,4.0,9.0,14.0,9.0,8.0,9.0,33.0,14.0,13.0,11.0,7.0,12.0,8.0,9.0,0.0,27.0,4.0,5.0,6.0,2.0,11.0,17.0,2.0,16.0,7.0,2.0,24.0,3.0,22.0,5.0,2.0,27.0,12.0,3.0,11.0,21.0,8.0,7.0,20.0,stepler
stepler/(38).jpg,2.0,4.0,1.0,15.0,0.0,7.0,1.0,0.0,0.0,3.0,7.0,0.0,2.0,8.0,1.0,9.0,2.0,3.0,3.0,3.0,7.0,3.0,8.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,8.0,3.0,6.0,2.0,5.0,7.0,stepler
stepler/(1).jpg,10.0,15.0,7.0,43.0,5.0,7.0,12.0,13.0,10.0,15.0,8.0,20.0,9.0,3.0,11.0,4.0,12.0,9.0,10.0,19.0,5.0,2.0,23.0,6.0,4.0,8.0,10.0,9.0,13.0,18.0,27.0,18.0,3.0,26.0,2.0,15.0,17.0,11.0,13.0,28.0,stepler
stepler/(79).jpg,10.0,8.0,10.0,23.0,5.0,20.0,7.0,15.0,11.0,8.0,6.0,14.0,9.0,13.0,6.0,4.0,15.0,2.0,7.0,6.0,6.0,15.0,11.0,6.0,22.0,11.0,3.0,12.0,14.0,19.0,16.0,8.0,16.0,16.0,6.0,5.0,16.0,13.0,8.0,15.0,stepler
stepler/(40).jpg,6.0,13.0,15.0,24.0,3.0,11.0,17.0,8.0,22.0,15.0,9.0,7.0,17.0,8.0,15.0,20.0,10.0,18.0,13.0,15.0,8.0,16.0,22.0,5.0,1.0,9.0,7.0,4.0,10.0,9.0,18.0,14.0,9.0,20.0,7.0,14.0,11.0,16.0,7.0,27.0,stepler
stepler/(4).jpg,6.0,0.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,3.0,1.0,9.0,1.0,0.0,4.0,0.0,7.0,4.0,0.0,0.0,3.0,1.0,3.0,5.0,3.0,6.0,1.0,3.0,6.0,0.0,2.0,4.0,1.0,2.0,2.0,stepler
stepler/(63).jpg,8.0,6.0,32.0,30.0,4.0,16.0,4.0,7.0,15.0,11.0,8.0,5.0,4.0,2.0,21.0,6.0,6.0,4.0,4.0,3.0,2.0,6.0,9.0,5.0,4.0,9.0,5.0,3.0,12.0,4.0,25.0,10.0,7.0,21.0,1.0,10.0,13.0,9.0,4.0,17.0,stepler
stepler/(64).jpg,10.0,5.0,26.0,29.0,4.0,13.0,4.0,16.0,16.0,13.0,16.0,12.0,12.0,14.0,28.0,7.0,11.0,12.0,7.0,9.0,2.0,5.0,19.0,10.0,9.0,13.0,7.0,10.0,15.0,6.0,21.0,5.0,21.0,17.0,1.0,12.0,13.0,11.0,18.0,21.0,stepler
stepler/(76).jpg,5.0,3.0,5.0,9.0,0.0,4.0,6.0,3.0,8.0,4.0,4.0,9.0,2.0,1.0,2.0,0.0,4.0,1.0,1.0,4.0,0.0,2.0,5.0,8.0,6.0,1.0,0.0,5.0,3.0,8.0,15.0,2.0,5.0,4.0,1.0,0.0,5.0,1.0,6.0,6.0,stepler
stepler/(39).jpg,10.0,10.0,4.0,5.0,5.0,12.0,3.0,11.0,10.0,12.0,9.0,10.0,9.0,15.0,11.0,41.0,1.0,43.0,15.0,25.0,20.0,8.0,9.0,22.0,6.0,9.0,21.0,10.0,13.0,1.0,5.0,23.0,3.0,5.0,13.0,9.0,11.0,14.0,13.0,24.0,stepler
stepler/KIMG1092.jpg,12.0,3.0,28.0,58.0,6.0,14.0,6.0,16.0,10.0,8.0,6.0,11.0,8.0,12.0,9.0,9.0,7.0,9.0,7.0,13.0,13.0,17.0,6.0,7.0,7.0,8.0,5.0,12.0,18.0,11.0,28.0,9.0,16.0,6.0,11.0,8.0,15.0,12.0,16.0,23.0,stepler
stepler/(83).jpg,2.0,2.0,13.0,18.0,8.0,11.0,20.0,27.0,19.0,16.0,13.0,10.0,10.0,9.0,15.0,6.0,16.0,4.0,7.0,15.0,3.0,20.0,8.0,15.0,11.0,7.0,12.0,17.0,13.0,19.0,11.0,21.0,19.0,12.0,6.0,13.0,8.0,5.0,24.0,15.0,stepler
stepler/KIMG1113.jpg,12.0,26.0,7.0,1.0,3.0,10.0,15.0,5.0,8.0,14.0,6.0,16.0,11.0,22.0,11.0,33.0,3.0,30.0,8.0,26.0,11.0,9.0,15.0,13.0,9.0,15.0,25.0,5.0,18.0,2.0,4.0,15.0,3.0,13.0,10.0,11.0,9.0,19.0,13.0,14.0,stepler
stepler/(95).jpg,17.0,6.0,35.0,56.0,5.0,9.0,8.0,6.0,5.0,11.0,8.0,16.0,5.0,12.0,15.0,13.0,14.0,12.0,7.0,16.0,1.0,9.0,12.0,4.0,5.0,6.0,8.0,20.0,11.0,22.0,23.0,9.0,7.0,15.0,4.0,10.0,14.0,13.0,10.0,21.0,stepler
stepler/KIMG1089.jpg,6.0,38.0,20.0,7.0,5.0,12.0,9.0,5.0,23.0,15.0,2.0,5.0,10.0,12.0,4.0,13.0,3.0,15.0,12.0,31.0,11.0,11.0,18.0,14.0,18.0,19.0,17.0,8.0,19.0,6.0,7.0,30.0,4.0,10.0,11.0,24.0,2.0,11.0,11.0,2.0,stepler
stepler/(34).jpg,9.0,5.0,29.0,19.0,6.0,6.0,5.0,6.0,7.0,4.0,7.0,14.0,6.0,4.0,26.0,15.0,6.0,19.0,8.0,19.0,5.0,15.0,22.0,28.0,3.0,14.0,8.0,8.0,25.0,12.0,26.0,14.0,12.0,21.0,6.0,5.0,13.0,8.0,7.0,28.0,stepler
stepler/(29).jpg,13.0,14.0,27.0,26.0,4.0,10.0,11.0,6.0,9.0,6.0,3.0,11.0,4.0,9.0,13.0,20.0,15.0,23.0,24.0,12.0,11.0,9.0,4.0,17.0,3.0,10.0,18.0,9.0,14.0,6.0,20.0,10.0,11.0,13.0,13.0,13.0,11.0,14.0,8.0,26.0,stepler
stepler/(12).jpg,7.0,5.0,18.0,12.0,9.0,11.0,20.0,27.0,19.0,15.0,8.0,16.0,12.0,9.0,9.0,9.0,22.0,4.0,4.0,4.0,3.0,21.0,9.0,7.0,18.0,10.0,5.0,17.0,7.0,33.0,27.0,24.0,29.0,9.0,1.0,6.0,18.0,7.0,6.0,3.0,stepler
stepler/KIMG1122.jpg,14.0,17.0,10.0,6.0,4.0,13.0,27.0,11.0,13.0,20.0,6.0,16.0,5.0,12.0,10.0,10.0,8.0,14.0,14.0,26.0,1.0,11.0,19.0,11.0,15.0,14.0,28.0,15.0,11.0,4.0,9.0,17.0,7.0,19.0,0.0,18.0,11.0,20.0,8.0,6.0,stepler
stepler/(17).jpg,17.0,15.0,40.0,39.0,8.0,4.0,9.0,8.0,7.0,4.0,5.0,22.0,12.0,3.0,20.0,5.0,9.0,7.0,5.0,15.0,3.0,3.0,8.0,10.0,4.0,30.0,8.0,15.0,12.0,36.0,34.0,9.0,11.0,9.0,2.0,2.0,13.0,20.0,2.0,15.0,stepler
stepler/(14).jpg,21.0,12.0,11.0,36.0,13.0,9.0,11.0,20.0,6.0,5.0,4.0,21.0,12.0,15.0,11.0,8.0,12.0,5.0,19.0,10.0,11.0,11.0,7.0,5.0,11.0,18.0,13.0,29.0,8.0,23.0,27.0,4.0,4.0,2.0,8.0,1.0,13.0,14.0,14.0,16.0,stepler
stepler/(48).jpg,4.0,12.0,16.0,22.0,4.0,8.0,7.0,13.0,5.0,4.0,10.0,22.0,7.0,1.0,9.0,3.0,7.0,1.0,10.0,11.0,7.0,11.0,4.0,8.0,8.0,17.0,4.0,16.0,15.0,11.0,26.0,4.0,17.0,11.0,3.0,8.0,5.0,3.0,8.0,4.0,stepler
stepler/(35).jpg,3.0,17.0,10.0,20.0,3.0,4.0,10.0,6.0,5.0,16.0,14.0,7.0,7.0,10.0,5.0,63.0,3.0,33.0,6.0,23.0,18.0,11.0,8.0,33.0,3.0,4.0,17.0,2.0,14.0,2.0,7.0,15.0,2.0,9.0,24.0,20.0,10.0,16.0,5.0,15.0,stepler
stepler/(45).jpg,0.0,9.0,2.0,6.0,2.0,5.0,8.0,4.0,8.0,5.0,0.0,4.0,1.0,2.0,3.0,3.0,5.0,2.0,1.0,5.0,3.0,6.0,5.0,1.0,7.0,8.0,4.0,3.0,13.0,4.0,6.0,2.0,4.0,15.0,2.0,8.0,1.0,0.0,8.0,3.0,stepler
stepler/KIMG1125.jpg,2.0,6.0,5.0,3.0,0.0,6.0,2.0,0.0,1.0,5.0,26.0,2.0,9.0,16.0,2.0,64.0,2.0,47.0,5.0,2.0,78.0,3.0,1.0,15.0,0.0,3.0,7.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,147.0,3.0,7.0,11.0,5.0,6.0,stepler
stepler/KIMG1101.jpg,14.0,8.0,22.0,19.0,7.0,13.0,8.0,13.0,9.0,15.0,6.0,13.0,19.0,12.0,25.0,5.0,10.0,6.0,9.0,12.0,5.0,5.0,15.0,7.0,8.0,27.0,17.0,8.0,21.0,6.0,32.0,12.0,4.0,11.0,2.0,17.0,2.0,13.0,24.0,19.0,stepler
stepler/(5).jpg,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,4.0,5.0,0.0,0.0,1.0,2.0,1.0,4.0,stepler
stepler/KIMG1094.jpg,6.0,11.0,11.0,11.0,5.0,12.0,10.0,11.0,15.0,15.0,12.0,11.0,12.0,8.0,15.0,21.0,14.0,16.0,14.0,14.0,5.0,10.0,14.0,20.0,8.0,7.0,10.0,9.0,28.0,17.0,16.0,14.0,15.0,10.0,9.0,10.0,5.0,18.0,13.0,18.0,stepler
stepler/(74).jpg,8.0,16.0,6.0,17.0,13.0,7.0,6.0,20.0,22.0,6.0,5.0,14.0,10.0,7.0,19.0,3.0,8.0,13.0,12.0,21.0,4.0,10.0,22.0,9.0,7.0,6.0,19.0,12.0,9.0,35.0,27.0,16.0,10.0,8.0,9.0,18.0,13.0,11.0,10.0,12.0,stepler
stepler/KIMG1093.jpg,6.0,7.0,32.0,17.0,6.0,9.0,11.0,10.0,14.0,4.0,10.0,9.0,14.0,8.0,19.0,10.0,23.0,10.0,14.0,8.0,2.0,5.0,10.0,11.0,12.0,18.0,12.0,16.0,21.0,13.0,24.0,8.0,22.0,22.0,3.0,5.0,8.0,16.0,12.0,19.0,stepler
stepler/(18).jpg,26.0,8.0,14.0,11.0,34.0,10.0,6.0,19.0,13.0,11.0,2.0,11.0,9.0,3.0,10.0,7.0,6.0,6.0,11.0,5.0,7.0,13.0,9.0,8.0,12.0,23.0,6.0,19.0,20.0,34.0,15.0,10.0,16.0,6.0,2.0,9.0,16.0,16.0,12.0,25.0,stepler
stepler/(87).jpg,7.0,10.0,23.0,16.0,9.0,11.0,16.0,17.0,17.0,11.0,11.0,13.0,10.0,4.0,24.0,12.0,19.0,6.0,8.0,11.0,2.0,10.0,13.0,10.0,8.0,10.0,5.0,22.0,13.0,31.0,19.0,12.0,20.0,12.0,1.0,8.0,13.0,6.0,12.0,18.0,stepler
stepler/(51).jpg,9.0,2.0,12.0,8.0,18.0,11.0,16.0,22.0,26.0,20.0,11.0,26.0,19.0,14.0,4.0,2.0,29.0,2.0,17.0,6.0,1.0,7.0,3.0,7.0,22.0,7.0,5.0,45.0,6.0,23.0,12.0,12.0,30.0,2.0,1.0,6.0,28.0,5.0,3.0,1.0,stepler
stepler/(56).jpg,14.0,22.0,16.0,3.0,10.0,6.0,15.0,11.0,10.0,5.0,7.0,9.0,6.0,8.0,20.0,32.0,4.0,27.0,13.0,33.0,4.0,8.0,14.0,24.0,12.0,12.0,15.0,10.0,18.0,11.0,11.0,20.0,1.0,7.0,4.0,12.0,3.0,14.0,13.0,16.0,stepler
stepler/(19).jpg,12.0,16.0,7.0,24.0,6.0,14.0,6.0,4.0,5.0,11.0,19.0,10.0,7.0,17.0,16.0,16.0,11.0,20.0,7.0,12.0,16.0,17.0,7.0,8.0,6.0,19.0,12.0,10.0,12.0,10.0,15.0,7.0,10.0,6.0,12.0,5.0,17.0,26.0,12.0,33.0,stepler
stepler/(81).jpg,5.0,3.0,35.0,79.0,3.0,9.0,5.0,13.0,16.0,9.0,13.0,15.0,8.0,10.0,8.0,4.0,20.0,2.0,5.0,6.0,6.0,22.0,1.0,4.0,1.0,5.0,7.0,7.0,10.0,11.0,44.0,7.0,29.0,4.0,14.0,10.0,23.0,2.0,6.0,19.0,stepler
stepler/(99).jpg,22.0,17.0,30.0,41.0,2.0,19.0,4.0,8.0,13.0,15.0,5.0,17.0,10.0,10.0,20.0,6.0,6.0,13.0,3.0,10.0,3.0,17.0,14.0,8.0,6.0,9.0,2.0,5.0,12.0,8.0,27.0,4.0,7.0,26.0,5.0,10.0,9.0,16.0,19.0,22.0,stepler
stepler/(20).jpg,10.0,12.0,15.0,29.0,4.0,14.0,9.0,3.0,3.0,8.0,20.0,10.0,7.0,16.0,11.0,22.0,2.0,21.0,16.0,12.0,25.0,6.0,9.0,18.0,8.0,17.0,15.0,12.0,24.0,10.0,12.0,12.0,0.0,2.0,21.0,5.0,11.0,23.0,8.0,18.0,stepler
stepler/(15).jpg,14.0,15.0,24.0,30.0,11.0,10.0,13.0,13.0,10.0,8.0,7.0,12.0,8.0,5.0,8.0,3.0,15.0,3.0,16.0,15.0,2.0,13.0,5.0,15.0,23.0,28.0,5.0,16.0,16.0,15.0,24.0,12.0,11.0,7.0,3.0,6.0,5.0,14.0,11.0,29.0,stepler
stepler/(10).jpg,15.0,6.0,6.0,15.0,7.0,6.0,6.0,35.0,19.0,14.0,21.0,20.0,20.0,12.0,4.0,0.0,34.0,4.0,12.0,5.0,8.0,12.0,5.0,19.0,7.0,9.0,7.0,18.0,3.0,26.0,37.0,8.0,41.0,4.0,2.0,9.0,8.0,1.0,10.0,5.0,stepler
stepler/KIMG1118.jpg,19.0,4.0,24.0,64.0,4.0,13.0,8.0,6.0,5.0,3.0,3.0,23.0,9.0,6.0,18.0,11.0,2.0,8.0,4.0,14.0,3.0,5.0,2.0,6.0,2.0,3.0,10.0,3.0,12.0,16.0,22.0,9.0,4.0,5.0,3.0,3.0,9.0,20.0,11.0,104.0,stepler
stepler/(37).jpg,8.0,16.0,7.0,4.0,4.0,13.0,5.0,4.0,8.0,22.0,12.0,7.0,15.0,15.0,16.0,38.0,8.0,38.0,8.0,28.0,18.0,6.0,12.0,22.0,2.0,5.0,11.0,3.0,16.0,2.0,4.0,17.0,5.0,12.0,10.0,13.0,6.0,15.0,11.0,34.0,stepler
stepler/(80).jpg,1.0,4.0,7.0,0.0,5.0,10.0,15.0,7.0,9.0,9.0,4.0,7.0,4.0,4.0,4.0,2.0,12.0,1.0,2.0,2.0,3.0,10.0,4.0,4.0,3.0,10.0,6.0,9.0,7.0,6.0,15.0,7.0,6.0,10.0,2.0,0.0,6.0,3.0,7.0,8.0,stepler
stepler/KIMG1106.jpg,5.0,5.0,20.0,23.0,9.0,8.0,8.0,17.0,13.0,15.0,12.0,10.0,8.0,5.0,4.0,2.0,18.0,3.0,15.0,5.0,9.0,25.0,5.0,7.0,13.0,13.0,3.0,17.0,10.0,15.0,24.0,8.0,19.0,8.0,2.0,9.0,17.0,4.0,7.0,2.0,stepler
stepler/KIMG1098.jpg,18.0,19.0,15.0,4.0,10.0,10.0,18.0,10.0,15.0,16.0,11.0,7.0,20.0,3.0,12.0,8.0,13.0,3.0,16.0,18.0,9.0,13.0,19.0,13.0,9.0,16.0,17.0,12.0,13.0,18.0,18.0,14.0,12.0,11.0,3.0,16.0,10.0,6.0,14.0,11.0,stepler
stepler/(33).jpg,5.0,13.0,12.0,14.0,10.0,6.0,4.0,5.0,8.0,9.0,13.0,13.0,6.0,12.0,12.0,28.0,11.0,29.0,1.0,31.0,6.0,15.0,17.0,31.0,6.0,6.0,12.0,5.0,13.0,6.0,17.0,16.0,8.0,19.0,8.0,14.0,9.0,11.0,7.0,32.0,stepler
stepler/KIMG1119.jpg,3.0,3.0,2.0,21.0,7.0,3.0,2.0,3.0,5.0,2.0,3.0,8.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,11.0,5.0,2.0,8.0,0.0,2.0,10.0,2.0,3.0,4.0,2.0,1.0,10.0,1.0,4.0,2.0,stepler
stepler/(77).jpg,2.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,5.0,3.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,5.0,8.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,0.0,5.0,0.0,4.0,1.0,7.0,stepler
stepler/(42).jpg,2.0,4.0,10.0,6.0,1.0,5.0,8.0,7.0,21.0,8.0,5.0,5.0,2.0,2.0,14.0,1.0,11.0,2.0,3.0,5.0,0.0,13.0,8.0,0.0,6.0,8.0,6.0,10.0,19.0,5.0,13.0,9.0,6.0,28.0,2.0,19.0,6.0,5.0,5.0,5.0,stepler
stepler/(47).jpg,0.0,1.0,7.0,8.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,0.0,2.0,2.0,10.0,0.0,6.0,2.0,2.0,2.0,1.0,13.0,4.0,0.0,1.0,3.0,2.0,5.0,3.0,7.0,6.0,3.0,3.0,5.0,0.0,4.0,5.0,1.0,10.0,0.0,stepler
stepler/KIMG1108.jpg,7.0,4.0,11.0,9.0,12.0,12.0,19.0,29.0,8.0,17.0,10.0,27.0,37.0,18.0,4.0,0.0,44.0,2.0,16.0,1.0,6.0,26.0,5.0,4.0,10.0,6.0,6.0,11.0,1.0,22.0,11.0,1.0,27.0,2.0,6.0,12.0,39.0,1.0,16.0,1.0,stepler
